Person_ID,Timestamp,First_Seen,Camera_ID,Location,Confidence_Pct,BBox_X,BBox_Y,BBox_W,BBox_H,Frame_Number
Person-83,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,60.2,135,35,40,86,192
Person-135,2026-03-12 08:00:07,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,67.3,1226,99,36,85,192
Person-139,2026-03-12 08:00:07,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,79.8,11,437,68,109,192
Person-3,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.3,452,37,34,91,195
Person-5,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,66.0,709,144,40,97,195
Person-6,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.1,478,2,31,81,195
Person-12,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,51.9,781,289,41,88,195
Person-13,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.8,548,0,26,71,195
Person-14,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,46.7,580,0,25,69,195
Person-18,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.7,343,543,65,123,195
Person-20,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,81.3,615,453,58,127,195
Person-28,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.4,634,345,56,127,195
Person-30,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,79.4,1022,86,39,95,195
Person-34,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.9,222,307,36,99,195
Person-38,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.6,920,14,25,89,195
Person-51,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,78.8,330,421,52,109,195
Person-22,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.1,1225,374,55,125,195
Person-68,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,64.2,690,237,27,94,195
Person-26,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.0,1191,102,41,80,195
Person-75,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,83.5,600,152,39,100,195
Person-90,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,71.8,830,234,45,108,195
Person-94,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,70.1,147,646,71,74,195
Person-95,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,59.3,35,76,40,83,195
Person-98,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,67.3,464,297,48,124,195
Person-105,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,60.8,788,53,33,75,195
Person-101,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,58.5,345,12,34,66,195
Person-83,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,60.0,136,36,39,86,195
Person-135,2026-03-12 08:00:07,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,63.3,1227,102,35,88,195
Person-139,2026-03-12 08:00:07,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,77.0,14,442,69,109,195
Person-147,2026-03-12 08:00:07,2026-03-12 08:00:07,CAM-PEOPLE-01,Surveillance Zone A,78.6,504,658,62,62,195
Person-3,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,68.0,452,34,34,92,198
Person-5,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.8,709,142,40,98,198
Person-6,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.7,478,0,31,80,198
Person-12,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,66.9,782,296,42,91,198
Person-13,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.3,548,0,26,69,198
Person-14,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,42.1,580,0,26,67,198
Person-18,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,82.0,343,553,67,126,198
Person-20,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,83.9,617,463,59,126,198
Person-28,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.8,635,350,57,127,198
Person-30,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.3,1020,83,39,96,198
Person-34,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.0,222,307,37,99,198
Person-38,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,57.2,920,14,25,89,198
Person-41,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.2,253,320,54,107,198
Person-51,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,78.8,329,429,52,112,198
Person-22,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.8,1227,382,53,133,198
Person-68,2026-03-12 08:00:07,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,64.3,689,230,28,91,198
Person-26,2026-03-12 08:00:07,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,45.1,1195,104,40,81,198
Person-75,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,75.3,600,155,38,101,198
Person-90,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,75.5,827,227,47,105,198
Person-94,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,69.3,151,662,67,58,198
Person-95,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,48.1,33,76,38,83,198
Person-98,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,76.0,464,289,50,128,198
Person-105,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,56.4,787,52,36,76,198
Person-101,2026-03-12 08:00:07,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,64.1,349,13,38,65,198
Person-83,2026-03-12 08:00:07,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,56.7,136,38,40,85,198
Person-135,2026-03-12 08:00:07,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,72.3,1229,104,34,88,198
Person-139,2026-03-12 08:00:07,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,75.1,16,451,73,117,198
Person-147,2026-03-12 08:00:07,2026-03-12 08:00:07,CAM-PEOPLE-01,Surveillance Zone A,75.9,503,648,64,72,198
Person-3,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.5,453,30,33,91,201
Person-5,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,66.4,709,138,39,98,201
Person-6,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.4,478,0,32,77,201
Person-12,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.4,784,302,41,95,201
Person-18,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.8,343,563,70,131,201
Person-20,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,84.9,619,468,62,122,201
Person-28,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,68.8,637,355,58,122,201
Person-30,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.1,1018,80,39,96,201
Person-34,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,47.6,222,307,37,99,201
Person-38,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,59.9,920,14,24,88,201
Person-41,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.8,252,315,56,112,201
Person-51,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,70.0,329,436,52,111,201
Person-68,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,58.6,688,224,28,91,201
Person-26,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.3,1196,105,41,84,201
Person-75,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,76.9,599,157,39,100,201
Person-90,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,75.0,826,221,46,107,201
Person-94,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,58.5,155,673,64,47,201
Person-95,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,51.9,32,76,35,84,201
Person-98,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,74.6,464,282,51,121,201
Person-105,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,51.2,786,49,38,76,201
Person-101,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,68.5,355,11,33,67,201
Person-83,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,56.8,135,40,42,87,201
Person-135,2026-03-12 08:00:08,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,71.5,1230,105,34,87,201
Person-139,2026-03-12 08:00:08,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,67.4,19,461,75,118,201
Person-147,2026-03-12 08:00:08,2026-03-12 08:00:07,CAM-PEOPLE-01,Surveillance Zone A,79.6,504,637,63,82,201
Person-148,2026-03-12 08:00:08,2026-03-12 08:00:08,CAM-PEOPLE-01,Surveillance Zone A,47.7,621,0,36,68,201
Person-3,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.2,454,27,32,87,204
Person-5,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,68.2,708,131,42,98,204
Person-6,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.9,480,0,31,72,204
Person-12,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.3,788,308,40,93,204
Person-18,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,80.9,345,574,70,131,204
Person-20,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,86.1,618,476,63,125,204
Person-28,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,71.9,640,365,57,127,204
Person-30,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.0,1016,77,38,93,204
Person-38,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.7,920,14,24,88,204
Person-51,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,59.8,327,444,54,105,204
Person-68,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,61.0,686,220,29,93,204
Person-26,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.1,1195,109,43,86,204
Person-75,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,79.9,598,161,40,101,204
Person-90,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,73.1,827,215,44,109,204
Person-95,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,46.5,31,77,35,85,204
Person-98,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,70.5,464,277,49,115,204
Person-105,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,62.1,787,46,39,73,204
Person-15,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,61.9,1169,197,55,107,204
Person-101,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,58.2,364,12,26,66,204
Person-83,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,55.6,135,43,43,88,204
Person-135,2026-03-12 08:00:08,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,67.3,1231,108,34,85,204
Person-139,2026-03-12 08:00:08,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,73.1,27,468,72,114,204
Person-147,2026-03-12 08:00:08,2026-03-12 08:00:07,CAM-PEOPLE-01,Surveillance Zone A,85.3,505,624,63,96,204
Person-148,2026-03-12 08:00:08,2026-03-12 08:00:08,CAM-PEOPLE-01,Surveillance Zone A,59.8,623,0,33,72,204
Person-3,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.4,455,24,32,87,207
Person-5,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,66.7,707,126,41,97,207
Person-6,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.2,481,0,30,69,207
Person-12,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.8,785,316,45,94,207
Person-18,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,77.9,344,583,71,124,207
Person-20,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,87.0,617,489,65,128,207
Person-28,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,73.3,643,374,58,131,207
Person-30,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.7,1015,72,37,93,207
Person-38,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.8,920,15,25,88,207
Person-51,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,58.2,326,453,55,108,207
Person-22,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,45.2,1236,420,44,115,207
Person-68,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,53.3,685,214,29,91,207
Person-26,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,66.4,1198,113,41,84,207
Person-75,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,66.0,600,169,38,98,207
Person-90,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,76.5,827,208,44,103,207
Person-95,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,43.3,31,79,34,86,207
Person-98,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,68.6,464,271,46,118,207
Person-105,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,54.3,792,44,35,70,207
Person-15,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.8,1172,204,53,109,207
Person-101,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,65.6,369,13,30,67,207
Person-83,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,47.2,134,48,44,87,207
Person-135,2026-03-12 08:00:08,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,76.2,1232,111,36,87,207
Person-139,2026-03-12 08:00:08,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,76.4,36,475,72,110,207
Person-147,2026-03-12 08:00:08,2026-03-12 08:00:07,CAM-PEOPLE-01,Surveillance Zone A,83.6,505,611,63,109,207
Person-148,2026-03-12 08:00:08,2026-03-12 08:00:08,CAM-PEOPLE-01,Surveillance Zone A,71.0,624,0,33,77,207
Person-3,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.6,455,22,33,88,210
Person-5,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,56.4,707,123,38,97,210
Person-6,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,53.6,482,0,27,67,210
Person-12,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.2,783,323,49,97,210
Person-18,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,76.1,344,592,69,125,210
Person-20,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,82.1,617,497,65,132,210
Person-28,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.8,646,382,58,127,210
Person-30,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,70.0,1010,70,41,93,210
Person-38,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.2,920,15,25,88,210
Person-51,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,44.0,325,461,55,112,210
Person-22,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,42.4,1239,433,41,119,210
Person-68,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,61.9,684,208,30,90,210
Person-26,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,66.0,1201,115,38,82,210
Person-75,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,66.7,602,174,36,96,210
Person-90,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,72.6,827,201,43,103,210
Person-98,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,59.6,463,267,45,121,210
Person-105,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,48.8,796,42,35,71,210
Person-15,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,43.4,1174,209,52,112,210
Person-101,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,58.2,372,13,33,67,210
Person-135,2026-03-12 08:00:08,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,79.8,1232,112,38,91,210
Person-147,2026-03-12 08:00:08,2026-03-12 08:00:07,CAM-PEOPLE-01,Surveillance Zone A,82.8,505,601,66,119,210
Person-148,2026-03-12 08:00:08,2026-03-12 08:00:08,CAM-PEOPLE-01,Surveillance Zone A,67.0,625,0,35,79,210
Person-3,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.0,455,17,32,87,213
Person-5,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,52.2,709,121,39,96,213
Person-6,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,48.5,484,0,25,66,213
Person-12,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,72.6,784,330,49,97,213
Person-18,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,75.4,344,602,64,118,213
Person-20,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,83.8,616,505,64,127,213
Person-28,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,60.1,648,387,59,123,213
Person-30,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.8,1008,66,39,92,213
Person-38,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,50.6,920,14,25,89,213
Person-22,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,40.4,1245,446,34,121,213
Person-68,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,59.1,685,203,28,90,213
Person-26,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,69.1,1204,117,35,80,213
Person-75,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,76.7,601,177,38,99,213
Person-90,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,68.8,827,196,42,106,213
Person-95,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,40.8,29,81,34,85,213
Person-98,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,51.8,461,261,46,122,213
Person-105,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,47.3,798,38,35,74,213
Person-15,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,42.9,1174,214,53,110,213
Person-101,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,52.5,378,12,33,69,213
Person-135,2026-03-12 08:00:08,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,74.5,1231,116,40,90,213
Person-139,2026-03-12 08:00:08,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,48.1,54,493,70,113,213
Person-147,2026-03-12 08:00:08,2026-03-12 08:00:07,CAM-PEOPLE-01,Surveillance Zone A,79.5,504,589,63,131,213
Person-148,2026-03-12 08:00:08,2026-03-12 08:00:08,CAM-PEOPLE-01,Surveillance Zone A,66.7,623,0,37,80,213
Person-3,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.1,456,13,31,86,216
Person-5,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,54.7,711,117,39,96,216
Person-6,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,44.1,485,0,24,63,216
Person-12,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.0,790,336,45,93,216
Person-18,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,78.5,341,613,63,107,216
Person-20,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,82.8,617,513,63,128,216
Person-28,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,74.5,648,394,61,129,216
Person-30,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,63.5,1008,63,37,90,216
Person-38,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,55.1,920,15,25,88,216
Person-68,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,61.1,685,200,28,92,216
Person-26,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,64.0,1206,120,34,81,216
Person-75,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,79.3,601,182,40,99,216
Person-90,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,66.6,825,192,43,104,216
Person-95,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,47.7,29,82,34,84,216
Person-98,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,70.1,461,256,45,115,216
Person-105,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,45.4,803,31,33,78,216
Person-101,2026-03-12 08:00:08,2026-03-12 08:00:03,CAM-PEOPLE-01,Surveillance Zone A,55.9,386,13,27,69,216
Person-83,2026-03-12 08:00:08,2026-03-12 08:00:02,CAM-PEOPLE-01,Surveillance Zone A,47.0,133,53,44,86,216
Person-135,2026-03-12 08:00:08,2026-03-12 08:00:05,CAM-PEOPLE-01,Surveillance Zone A,70.0,1229,120,46,88,216
Person-139,2026-03-12 08:00:08,2026-03-12 08:00:06,CAM-PEOPLE-01,Surveillance Zone A,43.6,60,498,69,111,216
Person-147,2026-03-12 08:00:08,2026-03-12 08:00:07,CAM-PEOPLE-01,Surveillance Zone A,80.6,503,579,63,134,216
Person-148,2026-03-12 08:00:08,2026-03-12 08:00:08,CAM-PEOPLE-01,Surveillance Zone A,62.3,622,0,38,84,216
Person-51,2026-03-12 08:00:08,2026-03-12 08:00:01,CAM-PEOPLE-01,Surveillance Zone A,46.1,322,476,54,109,216
Person-3,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,65.7,455,11,32,86,219
Person-5,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,62.7,711,112,39,93,219
Person-6,2026-03-12 08:00:08,2026-03-12 08:00:00,CAM-PEOPLE-01,Surveillance Zone A,41.6,485,0,24,58,219
